"","playerID","yearID","stint","POS","G","GS","InnOuts","PO","A","E","DP"
"2858","sampske01",2015,1,"P",13,12,157,4,4,0,0
"2859","sanchaa01",2015,1,"P",41,11,277,5,12,2,0
"2860","sanchan01",2015,1,"P",25,25,471,21,15,0,0
"2861","sanchca01",2015,1,"2B",117,112,2989,229,268,5,83
"2862","sanchhe01",2015,1,"C",16,11,303,69,6,0,1
"2863","sanchto01",2015,1,"C",2,2,52,16,3,0,0
"2864","sandopa01",2015,1,"3B",123,122,3104,78,200,15,19
"2865","sandsje01",2015,1,"1B",11,6,212,78,4,0,2
"2866","sandsje01",2015,1,"OF",37,26,687,46,1,0,0
"2867","sanomi01",2015,1,"1B",2,0,15,2,0,0,0
"2868","sanomi01",2015,1,"3B",9,9,231,8,15,0,0
"2869","santaca01",2015,1,"1B",132,132,3471,1061,77,3,110
"2870","santada01",2015,1,"OF",5,3,84,8,0,0,0
"2871","santada01",2015,1,"SS",66,65,1735,92,191,16,47
"2872","santado01",2015,1,"OF",13,10,299,18,0,0,0
"2873","santado01",2015,2,"OF",36,34,896,60,1,3,0
"2874","santaer01",2015,1,"P",17,17,324,10,14,1,2
"2875","santihe01",2015,1,"P",33,32,542,4,20,0,3
"2876","santose01",2015,1,"P",12,0,40,2,1,0,0
"2877","santose01",2015,2,"P",2,0,9,1,0,0,0
"2878","sardilu01",2015,1,"2B",16,7,256,23,32,0,12
"2879","sardilu01",2015,1,"3B",3,3,72,1,4,1,1
"2880","sardilu01",2015,1,"SS",14,14,362,24,45,1,10
"2881","saundmi01",2015,1,"OF",9,9,226,12,3,0,0
"2882","scahiro01",2015,1,"P",28,0,92,1,4,1,0
"2883","schafjo02",2015,1,"OF",27,20,561,55,1,1,0
"2884","schaflo01",2015,1,"OF",50,25,804,70,1,2,0
"2885","schebsc01",2015,1,"OF",13,5,204,18,0,0,0
"2886","schepta01",2015,1,"P",42,0,115,4,3,0,0
"2887","scherma01",2015,1,"P",33,33,686,7,22,0,0
"2888","schlibr01",2015,1,"P",10,0,22,0,0,0,0
"2889","schoojo01",2015,1,"2B",84,82,2163,145,235,7,50
"2890","schugaj01",2015,1,"P",5,0,27,0,3,1,1
"2891","schulbo02",2015,1,"P",31,0,129,2,2,1,0
"2892","schumsk01",2015,1,"2B",12,4,161,2,19,0,4
"2893","schumsk01",2015,1,"OF",46,35,936,65,3,4,1
"2894","schwaky01",2015,1,"C",21,15,408,110,7,4,1
"2895","schwaky01",2015,1,"OF",43,38,929,45,1,1,0
"2896","scribev01",2015,1,"P",54,0,180,5,5,0,1
"2897","scrugxa01",2015,1,"1B",11,10,250,73,8,1,8
"2898","seageco01",2015,1,"3B",6,4,119,1,11,0,1
"2899","seageco01",2015,1,"SS",21,21,576,23,70,5,12
"2900","seageky01",2015,1,"3B",160,159,4263,94,352,16,37
"2901","seageky01",2015,1,"SS",1,0,6,0,1,0,0
"2902","segurje01",2015,1,"SS",140,139,3697,177,426,19,98
"2903","semiema01",2015,1,"SS",152,147,3914,214,407,35,99
"2904","severlu01",2015,1,"P",11,11,187,5,11,1,1
"2905","severpe01",2015,1,"C",2,1,27,7,1,0,0
"2906","shaffri01",2015,1,"1B",10,8,226,64,6,0,4
"2907","shaffri01",2015,1,"3B",8,4,138,6,6,1,3
"2908","shaffri01",2015,1,"OF",3,1,36,2,0,0,0
"2909","shawbr01",2015,1,"P",74,0,192,7,5,0,0
"2910","shawtr01",2015,1,"1B",55,50,1369,419,36,3,50
"2911","shawtr01",2015,1,"3B",8,5,164,5,14,0,0
"2912","shawtr01",2015,1,"OF",1,0,9,0,0,0,0
"2913","shielja02",2015,1,"P",33,33,607,10,30,3,2
"2914","shoemma01",2015,1,"P",25,24,406,12,9,2,1
"2915","shrevch01",2015,1,"P",59,0,175,3,4,0,0
"2916","shuckja01",2015,1,"OF",48,29,891,75,4,0,0
"2917","siegrke01",2015,1,"P",81,0,224,1,10,3,1
"2918","simmoan01",2015,1,"SS",147,145,3838,235,444,8,126
"2919","simonal01",2015,1,"P",31,31,561,14,25,0,2
"2920","singljo02",2015,1,"1B",14,10,288,107,5,1,9
"2921","sippto01",2015,1,"P",60,0,163,2,7,0,0
"2922","sizemgr01",2015,1,"OF",31,23,581,47,1,1,0
"2923","sizemgr01",2015,2,"OF",43,33,827,67,2,2,0
"2924","smithca02",2015,1,"P",70,0,210,11,6,1,0
"2925","smithch08",2015,1,"P",2,0,4,0,0,0,0
"2926","smithjo05",2015,1,"P",70,0,196,3,14,2,3
"2927","smithjo07",2015,1,"P",9,7,98,1,1,1,0
"2928","smithse01",2015,1,"OF",110,91,2393,163,6,1,1
"2929","smithwi04",2015,1,"P",76,0,190,0,4,0,0
"2930","smoakju01",2015,1,"1B",110,71,2061,666,44,4,74
"2931","smolija01",2015,1,"OF",31,18,528,41,0,0,0
"2932","smolija01",2015,2,"OF",35,32,779,48,5,0,1
"2933","smylydr01",2015,1,"P",12,12,200,1,10,1,0
"2934","snidetr01",2015,1,"OF",57,55,1342,105,5,1,1
"2935","snidetr01",2015,2,"OF",6,5,99,8,0,0,0
"2936","socolmi01",2015,1,"P",28,0,89,1,5,1,0
"2937","sogarer01",2015,1,"2B",96,87,2327,168,268,5,56
"2938","sogarer01",2015,1,"3B",1,1,24,0,2,0,0
"2939","sogarer01",2015,1,"SS",17,14,357,22,37,1,9
"2940","solando01",2015,1,"2B",7,3,117,8,14,2,1
"2941","solando01",2015,1,"3B",10,4,174,1,15,0,0
"2942","solando01",2015,1,"SS",10,7,198,4,18,1,4
"2943","solanjh01",2015,1,"C",6,6,158,39,2,0,1
"2944","solarya01",2015,1,"1B",28,25,657,180,16,4,21
"2945","solarya01",2015,1,"2B",19,14,362,23,34,1,4
"2946","solarya01",2015,1,"3B",92,85,2223,44,130,6,11
"2947","solerjo01",2015,1,"OF",95,93,2477,144,4,1,1
"2948","solissa01",2015,1,"P",18,0,64,3,4,0,0
"2949","soriajo01",2015,1,"P",43,0,123,1,9,0,1
"2950","soriajo01",2015,2,"P",29,0,80,1,0,0,0
"2951","soriara01",2015,1,"P",6,0,17,0,1,0,0
"2952","sotoge01",2015,1,"C",73,53,1462,398,24,5,1
"2953","sotogi01",2015,1,"P",6,0,10,0,0,0,0
"2954","souzast01",2015,1,"OF",103,101,2652,172,8,2,3
"2955","spande01",2015,1,"OF",61,61,1569,149,3,1,3
"2956","spangco01",2015,1,"2B",70,67,1666,87,173,4,39
"2957","spangco01",2015,1,"3B",19,14,393,2,25,0,0
"2958","spangco01",2015,1,"OF",4,0,33,0,0,0,0
"2959","springe01",2015,1,"OF",102,101,2656,189,6,3,3
"2960","stammcr01",2015,1,"P",5,0,12,0,0,0,0
"2961","stanlco01",2015,1,"C",2,0,18,7,0,0,0
"2962","stantmi03",2015,1,"OF",71,71,1877,149,6,3,3
"2963","stassma01",2015,1,"C",10,4,129,39,1,0,1
"2964","staufti01",2015,1,"P",13,0,45,0,4,0,0
"2965","staufti01",2015,2,"P",5,0,17,0,1,0,1
"2966","stewach01",2015,1,"C",52,36,1118,328,37,9,2
"2967","stitema01",2015,1,"P",11,0,26,0,2,0,0
"2968","storedr01",2015,1,"P",58,0,165,3,7,0,0
"2969","straida01",2015,1,"P",4,3,50,1,1,0,0
"2970","strasst01",2015,1,"P",23,23,382,3,9,2,0
"2971","straury01",2015,1,"OF",19,14,384,21,1,1,1
"2972","streehu01",2015,1,"P",62,0,187,3,9,0,1
"2973","strichu01",2015,1,"P",55,0,154,2,7,0,0
"2974","stromma01",2015,1,"P",4,4,81,5,5,0,0
"2975","stroppe01",2015,1,"P",76,0,204,2,6,0,0
"2976","stubbdr01",2015,1,"OF",40,21,651,49,2,0,0
"2977","stubbdr01",2015,2,"OF",24,5,223,11,0,0,0
"2978","stulter01",2015,1,"P",9,8,143,3,3,0,0
"2979","suareeu01",2015,1,"3B",1,0,3,0,0,0,0
"2980","suareeu01",2015,1,"SS",96,95,2524,147,265,19,59
"2981","sucreje01",2015,1,"C",50,43,1138,349,28,3,5
"2982","sucreje01",2015,1,"P",2,0,6,0,0,0,0
"2983","surkaer01",2015,1,"P",1,0,10,0,0,0,0
"2984","susacan01",2015,1,"C",40,33,908,222,18,4,3
"2985","suzukic01",2015,1,"OF",109,88,2469,217,5,0,0
"2986","suzukic01",2015,1,"P",1,0,3,0,0,0,0
"2987","suzukku01",2015,1,"C",130,123,3288,825,35,3,8
"2988","swarzan01",2015,1,"P",10,0,40,0,2,0,0
"2989","sweenda02",2015,1,"2B",9,8,200,14,13,2,4
"2990","sweenda02",2015,1,"3B",1,0,6,0,0,0,0
"2991","sweenda02",2015,1,"OF",14,13,329,21,1,1,0
"2992","swihabl01",2015,1,"C",83,78,2064,570,39,3,4
"2993","swishni01",2015,1,"OF",1,1,24,0,0,1,0
"2994","swishni01",2015,2,"1B",12,10,255,85,4,0,12
"2995","swishni01",2015,2,"OF",26,25,600,48,1,1,0
"2996","syndeno01",2015,1,"P",24,24,450,8,11,2,0
"2997","szczuma01",2015,1,"OF",33,12,433,24,0,0,0
"2998","tabatjo01",2015,1,"OF",8,5,130,7,0,0,0
"2999","tanakma01",2015,1,"P",24,24,462,11,19,0,2
"3000","tartatr01",2015,1,"C",3,0,24,9,0,0,0
"3001","tayloch03",2015,1,"2B",4,2,60,5,1,1,1
"3002","tayloch03",2015,1,"3B",1,0,3,0,0,0,0
"3003","tayloch03",2015,1,"SS",28,25,694,33,71,3,11
"3004","taylomi02",2015,1,"OF",132,121,3302,302,6,3,1
"3005","tazawju01",2015,1,"P",61,0,176,1,4,0,2
"3006","teafoev01",2015,1,"P",4,0,17,0,1,0,0
"3007","teagata01",2015,1,"C",6,3,102,30,3,0,0
"3008","teherju01",2015,1,"P",33,33,602,16,30,1,5
"3009","teixema01",2015,1,"1B",108,105,2741,897,48,3,76
"3010","tejadru01",2015,1,"2B",13,11,294,14,32,0,8
"3011","tejadru01",2015,1,"3B",19,18,469,14,36,2,4
"3012","tejadru01",2015,1,"SS",81,65,1854,78,189,5,36
"3013","telisto01",2015,1,"C",4,2,58,14,1,1,0
"3014","telisto01",2015,2,"C",7,3,93,28,1,0,0
"3015","teperry01",2015,1,"P",32,0,99,0,4,0,1
"3016","terdojo01",2015,1,"1B",12,11,288,87,10,0,12
"3017","terdojo01",2015,1,"OF",2,0,4,0,0,0,0
"3018","thatcjo01",2015,1,"P",43,0,68,0,3,0,0
"3019","thayeda01",2015,1,"P",38,0,113,0,2,0,0
"3020","thielca01",2015,1,"P",6,0,15,1,1,0,0
"3021","tholejo01",2015,1,"C",18,15,381,87,3,1,0
"3022","thomaia01",2015,1,"P",5,0,16,1,0,0,0
"3023","thomaia01",2015,2,"P",9,1,54,1,1,1,0
"3024","thompaa01",2015,1,"P",41,0,97,4,7,0,0
"3025","thomptr01",2015,1,"OF",39,32,886,68,0,1,0
"3026","thornma01",2015,1,"P",60,0,124,2,8,0,1
"3027","thornty01",2015,1,"P",24,0,103,3,1,0,0
"3028","tillmch01",2015,1,"P",31,31,519,7,18,1,0
"3029","tollesh01",2015,1,"P",73,0,217,2,10,0,0
"3030","tollest01",2015,1,"2B",11,8,222,12,23,0,3
"3031","tollest01",2015,1,"OF",4,2,54,1,0,1,0
"3032","tollest01",2015,1,"SS",4,2,66,0,6,0,0
"3033","tomasya01",2015,1,"1B",4,2,42,12,1,0,2
"3034","tomasya01",2015,1,"3B",31,31,816,22,45,6,5
"3035","tomasya01",2015,1,"OF",63,59,1484,113,3,3,0
"3036","tomlijo01",2015,1,"P",10,10,197,7,5,0,0
"3037","tomlike01",2015,1,"2B",50,46,1182,82,130,4,30
"3038","tomlike01",2015,1,"SS",1,0,6,0,0,0,0
"3039","tonkimi01",2015,1,"P",26,0,70,2,4,0,0
"3040","torreal01",2015,1,"P",39,0,103,4,3,0,0
"3041","torreca01",2015,1,"P",59,0,173,5,17,0,1
"3042","torrero01",2015,1,"2B",4,0,36,2,4,0,1
"3043","torrero01",2015,1,"3B",3,0,15,0,0,0,0
"3044","tracyma01",2015,1,"P",1,0,6,0,0,0,0
"3045","travide01",2015,1,"2B",62,60,1531,112,171,6,39
"3046","treinbl01",2015,1,"P",60,0,203,4,12,3,2
"3047","tropeni01",2015,1,"P",8,7,113,2,2,1,0
"3048","troutmi01",2015,1,"OF",156,155,4088,428,7,0,1
"3049","trumbma01",2015,1,"1B",1,1,21,5,1,0,1
"3050","trumbma01",2015,1,"OF",42,40,1034,67,2,1,0
"3051","trumbma01",2015,2,"1B",22,19,435,150,7,1,12
"3052","trumbma01",2015,2,"OF",46,42,976,57,2,3,0
"3053","tsaoch01",2015,1,"P",5,0,21,0,0,0,0
"3054","tuckepr01",2015,1,"OF",90,74,1965,121,2,1,0
"3055","tuivasa01",2015,1,"P",14,0,44,2,2,0,0
"3056","tulowtr01",2015,1,"SS",82,81,2056,107,241,8,59
"3057","tulowtr01",2015,2,"SS",39,39,1020,46,120,0,26
"3058","turneju01",2015,1,"1B",10,6,179,53,5,1,6
"3059","turneju01",2015,1,"2B",5,3,82,1,10,0,2
"3060","turneju01",2015,1,"3B",100,88,2322,39,175,9,18
"3061","turneju01",2015,1,"SS",1,1,18,2,2,1,1
"3062","turnetr01",2015,1,"2B",12,6,176,19,22,1,5
"3063","turnetr01",2015,1,"SS",6,2,77,3,4,1,2
"3064","ueharko01",2015,1,"P",43,0,121,2,2,0,0
"3065","ugglada01",2015,1,"1B",1,0,3,0,0,0,0
"3066","ugglada01",2015,1,"2B",31,21,694,39,62,2,9
"3067","uptonbj01",2015,1,"OF",63,47,1324,116,6,1,0
"3068","uptonju01",2015,1,"OF",146,145,3781,235,9,3,0
"3069","urenajo01",2015,1,"P",20,9,185,0,12,0,1
"3070","uribeju01",2015,1,"3B",24,22,552,9,44,1,3
"3071","uribeju01",2015,2,"2B",1,1,18,2,2,0,0
"3072","uribeju01",2015,2,"3B",42,37,1012,18,79,6,14
"3073","uribeju01",2015,3,"2B",7,6,143,6,12,0,4
"3074","uribeju01",2015,3,"3B",26,22,636,7,46,2,1
"3075","urruthe01",2015,1,"OF",8,8,219,14,1,0,0
"3076","urshegi01",2015,1,"3B",80,76,2046,41,145,6,17
"3077","utleych01",2015,1,"1B",4,2,57,19,2,0,2
"3078","utleych01",2015,1,"2B",62,62,1561,100,149,6,32
"3079","utleych01",2015,2,"1B",2,1,30,12,2,0,0
"3080","utleych01",2015,2,"2B",26,25,693,54,81,2,21
"3081","utleych01",2015,2,"3B",3,3,75,1,8,0,0
"3082","valbulu01",2015,1,"1B",31,27,651,205,13,1,12
"3083","valbulu01",2015,1,"2B",1,0,3,0,2,0,0
"3084","valbulu01",2015,1,"3B",99,93,2505,54,168,6,20
"3085","valdejo02",2015,1,"OF",1,1,27,1,0,0,0
"3086","valdejo03",2015,1,"P",7,0,27,0,0,0,0
"3087","valenda01",2015,1,"1B",5,1,47,12,2,0,0
"3088","valenda01",2015,1,"2B",3,0,32,2,3,0,1
"3089","valenda01",2015,1,"3B",10,9,249,7,16,0,1
"3090","valenda01",2015,1,"OF",37,28,711,48,0,1,0
"3091","valenda01",2015,2,"3B",45,45,1206,30,93,3,9
"3092","vanslsc01",2015,1,"1B",21,8,284,95,6,1,10
"3093","vanslsc01",2015,1,"OF",74,44,1278,81,8,2,1
"3094","vargaja01",2015,1,"P",9,9,129,1,6,0,1
"3095","vargake01",2015,1,"1B",18,14,384,131,10,0,14
"3096","varvaan01",2015,1,"P",9,0,33,2,1,0,0
"3097","vealdo01",2015,1,"P",5,0,13,0,1,0,0
"3098","velasvi01",2015,1,"P",19,7,167,4,3,0,3
"3099","venabwi01",2015,1,"OF",76,68,1842,140,3,1,0
"3100","venabwi01",2015,2,"OF",34,13,539,31,1,0,0
"3101","vendipa01",2015,1,"P",26,0,86,1,3,0,0
"3102","ventuyo01",2015,1,"P",28,28,490,15,16,2,1
"3103","verhadr01",2015,1,"P",20,0,79,2,4,0,0
"3104","verlaju01",2015,1,"P",20,20,400,8,6,3,1
"3105","verrelo01",2015,1,"P",4,0,27,3,2,0,1
"3106","verrelo01",2015,2,"P",14,4,116,4,1,0,1
"3107","victosh01",2015,1,"OF",32,26,703,57,1,0,1
"3108","victosh01",2015,2,"OF",33,24,648,47,5,2,1
"3109","villaca01",2015,1,"P",35,0,183,3,4,0,0
"3110","villajo01",2015,1,"2B",3,0,19,0,1,0,0
"3111","villajo01",2015,1,"3B",12,8,247,10,15,4,3
"3112","villajo01",2015,1,"OF",7,2,77,6,0,0,0
"3113","villajo01",2015,1,"SS",22,18,499,21,62,5,15
"3114","villape01",2015,1,"P",29,0,150,6,1,0,0
"3115","vinceni01",2015,1,"P",26,0,69,0,1,1,1
"3116","vizcaar01",2015,1,"P",36,0,101,2,2,0,0
"3117","vogelry01",2015,1,"P",33,22,405,7,13,0,1
"3118","vogtst01",2015,1,"1B",25,20,541,182,14,2,18
"3119","vogtst01",2015,1,"C",100,89,2409,658,41,3,4
"3120","volqued01",2015,1,"P",34,33,601,7,13,2,0
"3121","volstch01",2015,1,"P",1,0,6,0,0,0,0
"3122","vottojo01",2015,1,"1B",156,156,4132,1212,139,9,122
"3123","wachami01",2015,1,"P",30,30,544,18,29,3,0
"3124","wadats01",2015,1,"P",8,7,97,1,2,0,0
"3125","wagnety01",2015,1,"P",3,3,41,1,2,0,0
"3126","wainwad01",2015,1,"P",7,4,84,4,3,0,0
"3127","waldejo01",2015,1,"P",12,0,31,0,0,0,0
"3128","walkech02",2015,1,"1B",2,0,12,7,0,0,1
"3129","walkene01",2015,1,"2B",146,135,3674,236,418,7,103
"3130","walketa01",2015,1,"P",29,29,509,12,19,4,1
"3131","wallabr01",2015,1,"1B",17,9,297,87,4,0,8
"3132","wallabr01",2015,1,"3B",5,1,42,0,4,1,0
"3133","walteza01",2015,1,"2B",2,1,36,1,3,0,1
"3134","walteza01",2015,1,"3B",2,2,33,1,1,2,0
"3135","walteza01",2015,1,"OF",4,1,62,3,0,0,0
"3136","walteza01",2015,1,"SS",2,1,33,1,2,0,0
"3137","warread01",2015,1,"P",43,17,394,6,14,1,1
"3138","watsoto01",2015,1,"P",77,0,226,5,12,0,1
"3139","weaveje02",2015,1,"P",26,26,477,13,16,3,0
"3140","webbda01",2015,1,"P",27,0,90,1,4,1,0
"3141","webbry01",2015,1,"P",40,0,152,1,15,0,0
"3142","weberry01",2015,1,"P",5,5,85,5,4,1,1
"3143","webstal01",2015,1,"P",9,5,93,2,4,1,1
"3144","weeksje01",2015,1,"2B",3,2,66,6,7,0,2
"3145","weeksri01",2015,1,"OF",19,10,267,12,0,1,0
"3146","werthja01",2015,1,"OF",86,84,2162,113,3,2,0
"3147","westma03",2015,1,"P",2,0,9,1,1,0,1
"3148","whitlch01",2015,1,"P",4,4,58,3,3,1,0
"3149","wielajo01",2015,1,"P",2,2,26,1,1,0,0
"3150","wietema01",2015,1,"1B",3,2,54,22,1,0,2
"3151","wietema01",2015,1,"C",55,55,1456,423,23,5,3
"3152","wilheto01",2015,1,"P",53,0,186,6,9,0,2
"3153","wilkad01",2015,1,"P",1,0,6,0,0,0,0
"3154","willija01",2015,1,"C",7,3,93,21,4,0,0
"3155","willije02",2015,1,"P",33,21,363,5,9,0,0
"3156","willima07",2015,1,"OF",8,7,159,13,0,0,0
"3157","willima08",2015,1,"OF",7,7,184,16,0,0,0
"3158","wilsoal01",2015,1,"P",59,1,210,9,9,1,0
"3159","wilsobo02",2015,1,"C",24,16,455,153,11,0,1
"3160","wilsobo02",2015,2,"C",31,25,665,170,12,2,0
"3161","wilsocj01",2015,1,"P",21,21,396,4,20,2,1
"3162","wilsojo03",2015,1,"2B",11,3,124,6,12,0,3
"3163","wilsojo03",2015,1,"3B",10,3,123,3,5,2,1
"3164","wilsojo03",2015,1,"P",1,0,3,0,0,0,0
"3165","wilsojo03",2015,1,"SS",2,2,48,1,6,0,1
"3166","wilsoju10",2015,1,"P",74,0,183,1,4,1,1
"3167","wilsoty01",2015,1,"P",9,5,108,2,4,0,1
"3168","winklda01",2015,1,"P",2,0,5,1,0,0,0
"3169","wislema01",2015,1,"P",20,19,327,9,14,0,1
"3170","wojcias01",2015,1,"P",5,3,49,0,1,1,0
"3171","wolfra02",2015,1,"P",8,7,104,3,5,0,0
"3172","wongko01",2015,1,"2B",147,140,3836,312,410,17,107
"3173","woodal02",2015,1,"P",20,20,358,2,14,2,2
"3174","woodal02",2015,2,"P",12,12,211,2,13,0,1
"3175","woodtr01",2015,1,"P",54,9,302,3,7,0,1
"3176","wootero01",2015,1,"P",4,0,18,1,2,0,0
"3177","worleva01",2015,1,"P",23,8,215,1,14,0,2
"3178","wrighda03",2015,1,"3B",38,38,1013,23,55,4,2
"3179","wrighmi01",2015,1,"P",12,9,134,2,3,0,0
"3180","wrighst01",2015,1,"P",16,9,218,4,12,1,1
"3181","wrighwe01",2015,1,"P",2,0,5,0,1,0,0
"3182","wrighwe01",2015,2,"P",9,0,17,2,0,0,0
"3183","yateski01",2015,1,"P",20,0,61,0,2,1,0
"3184","yelicch01",2015,1,"OF",124,122,3208,256,6,2,1
"3185","ynoara01",2015,1,"2B",5,3,78,1,10,0,2
"3186","ynoara01",2015,1,"3B",10,2,90,1,5,1,0
"3187","ynoara01",2015,1,"OF",19,13,338,22,2,1,0
"3188","ynoara01",2015,1,"SS",8,1,78,3,14,0,3
"3189","youngch03",2015,1,"P",34,18,370,4,10,1,0
"3190","youngch04",2015,1,"OF",129,77,2345,166,4,1,0
"3191","youngde03",2015,1,"OF",42,39,1001,62,8,2,0
"3192","younger03",2015,1,"OF",22,17,459,45,0,0,0
"3193","younger03",2015,2,"OF",7,1,54,5,0,0,0
"3194","zieglbr01",2015,1,"P",66,0,204,4,10,2,0
"3195","zimmejo02",2015,1,"P",33,33,605,16,29,2,1
"3196","zimmery01",2015,1,"1B",93,92,2377,726,49,4,63
"3197","zimmery01",2015,1,"OF",1,0,3,0,0,0,0
"3198","zitoba01",2015,1,"P",3,2,21,1,2,0,1
"3199","zobribe01",2015,1,"2B",34,33,870,61,103,0,32
"3200","zobribe01",2015,1,"OF",29,26,643,39,0,3,0
"3201","zobribe01",2015,2,"2B",35,33,899,56,82,3,21
"3202","zobribe01",2015,2,"3B",4,3,72,2,4,0,0
"3203","zobribe01",2015,2,"OF",20,20,499,36,1,1,0
"3204","zuninmi01",2015,1,"C",112,101,2759,809,44,5,6
"3205","zychto01",2015,1,"P",13,1,55,0,3,0,0
